Country,Year,Normalized_GDP,Normalized_Population,Normalized_Per_Capita_GDP,participants,sport_count,event_count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals
Papua New Guinea,1992,0.0001661808755299,0.0007590969067939,0.0171197892121483,19.0,4.0,16.0,0.0,0.0,0.0,0.0
Puerto Rico,1992,0.001350968693023,0.0006529236736877,0.1104781341542614,101.0,12.0,57.0,0.0,0.0,1.0,1.0
Portugal,1992,0.0042083895213674,0.0018154550581305,0.122688153254286,115.0,14.0,71.0,0.0,0.0,0.0,0.0
Paraguay,1992,0.0002750332454572,0.000774963106635,0.0185512535511309,31.0,6.0,12.0,0.0,0.0,0.0,0.0
Rwanda,1992,7.418794290985664e-05,0.0014011442339411,0.0016061919031834,10.0,2.0,8.0,0.0,0.0,0.0,0.0
Saudi Arabia,1992,0.0053635522289797,0.0021320783210704,0.0898036450002945,17.0,5.0,13.0,0.0,0.0,0.0,0.0
Senegal,1992,0.0002990166496655,0.001489718055447,0.0109730218831708,25.0,4.0,20.0,0.0,0.0,0.0,0.0
Singapore,1992,0.0020363624927296,0.0005882038340167,0.1843741835477561,37.0,6.0,26.0,0.0,0.0,0.0,0.0
Sierra Leone,1992,2.135319430131625e-05,0.0007590361083619,0.0011911439440247,15.0,1.0,12.0,0.0,0.0,0.0,0.0
Suriname,1992,1.0569911727919492e-05,7.45923730596584e-05,0.0211960040903677,9.0,3.0,7.0,0.0,0.0,1.0,1.0
Sweden,1992,0.0111136745975204,0.0015809471069766,0.3770197322819473,244.0,22.0,119.0,1.0,27.0,7.0,35.0
Seychelles,1992,1.2794759132691454e-05,1.126961928157663e-05,0.0819094754477697,21.0,4.0,18.0,0.0,0.0,0.0,0.0
Chad,1992,6.842390610991128e-05,0.0011804787894711,0.0021898014295807,7.0,2.0,7.0,0.0,0.0,0.0,0.0
Togo,1992,8.835607281206147e-05,0.000771314652976,0.0046985512345873,9.0,2.0,5.0,0.0,0.0,0.0,0.0
Thailand,1992,0.0043595992858809,0.0103192642007675,0.022066418036756,64.0,9.0,47.0,0.0,0.0,1.0,1.0
Trinidad and Tobago,1992,0.0002077556274868,0.0002305293966984,0.0500784978943427,13.0,2.0,7.0,0.0,0.0,0.0,0.0
Tunisia,1992,0.0006016276961789,0.0015835844443686,0.0209514980724104,15.0,7.0,13.0,0.0,0.0,0.0,0.0
Uganda,1992,0.0001066320833355,0.0034280810694721,0.0010299616815269,9.0,3.0,9.0,0.0,0.0,0.0,0.0
Uruguay,1992,0.0004990760954459,0.000571589977781,0.0505751051099184,18.0,11.0,15.0,0.0,0.0,0.0,0.0
United States,1992,0.2553528088083414,0.0468321306695063,0.2924790796742705,728.0,28.0,247.0,87.0,50.0,85.0,222.0
South Africa,1992,0.0057500163461047,0.0077475955056315,0.0382158166139968,141.0,19.0,87.0,0.0,3.0,0.0,3.0
Zambia,1992,0.0001193740057544,0.0014912307131343,0.0034403231071903,11.0,3.0,11.0,0.0,0.0,0.0,0.0
Zimbabwe,1992,0.0002591348044395,0.001952426074781,0.0100029077664429,28.0,6.0,22.0,0.0,0.0,0.0,0.0
Argentina,1996,0.0085352500719825,0.006097691543262,0.0849866155882748,221.0,20.0,102.0,0.0,19.0,1.0,20.0
Australia,1996,0.0125893829254693,0.003128397703697,0.2460066648710231,542.0,26.0,210.0,32.0,16.0,82.0,130.0
Austria,1996,0.0073993635859953,0.0013653123665869,0.3069178397947795,88.0,15.0,52.0,0.0,1.0,2.0,3.0
Burundi,1996,2.2268793197507e-05,0.0010409711296514,0.0003568751903834,7.0,1.0,6.0,1.0,0.0,0.0,1.0
Belgium,1996,0.0087565152490054,0.0017427413511755,0.2838258376903902,81.0,14.0,55.0,2.0,2.0,2.0,6.0
Benin,1996,6.909136006837172e-05,0.001096161544307,0.0034381082911755,7.0,1.0,4.0,0.0,0.0,0.0,0.0
Burkina Faso,1996,7.616563693997623e-05,0.0018284942016,0.0017020753058978,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Bangladesh,1996,0.0014522691444634,0.0214427787751789,0.0022731424968844,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Belize,1996,2.1698171415748743e-05,3.451513372411524e-05,0.0406106769113645,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Bermuda,1996,7.95810915158358e-05,8.668112904491363e-06,0.4674917474708888,10.0,4.0,9.0,0.0,0.0,0.0,0.0
Brazil,1996,0.0266819443718068,0.0281992680237467,0.0519680885309551,243.0,17.0,91.0,3.0,13.0,43.0,59.0
Barbados,1996,6.917072036542075e-05,4.344137850028441e-05,0.0951490453786718,22.0,7.0,21.0,0.0,0.0,0.0,0.0
Botswana,1996,0.0001471238391415,0.000262180231278,0.0305033062108808,7.0,2.0,4.0,0.0,0.0,0.0,0.0
Central African Republic,1996,2.662309075312208e-05,0.000588503398885,0.0020821346537639,5.0,1.0,5.0,0.0,0.0,0.0,0.0
Canada,1996,0.0197839059825277,0.0050837854458966,0.2190327677144244,396.0,25.0,187.0,8.0,30.0,10.0,48.0
Switzerland,1996,0.0106676928232817,0.0012129463797601,0.4959352053182016,172.0,17.0,83.0,5.0,6.0,0.0,11.0
Chile,1996,0.00246102040894,0.0025288858306198,0.0546671141781999,24.0,10.0,18.0,0.0,0.0,0.0,0.0
Cameroon,1996,0.0003431207158349,0.0023023052991135,0.0072868539880103,19.0,5.0,13.0,0.0,0.0,0.0,0.0
Colombia,1996,0.0030437373633059,0.0062606687594247,0.0313042762427694,62.0,9.0,44.0,0.0,0.0,0.0,0.0
Costa Rica,1996,0.0003614748257937,0.0006199408725023,0.0318511364904412,13.0,6.0,13.0,1.0,0.0,0.0,1.0
Germany,1996,0.0786531836268187,0.0140668111618469,0.3162430602587674,618.0,26.0,232.0,42.0,35.0,45.0,122.0
Denmark,1996,0.0058782792489295,0.0009022991845998,0.367721257128468,133.0,14.0,66.0,21.0,1.0,1.0,23.0
Dominican Republic,1996,0.0005674324454757,0.001378000329517,0.0208682015040187,16.0,7.0,16.0,0.0,0.0,0.0,0.0
Algeria,1996,0.0014680558269897,0.0049846590287949,0.0155400483210896,47.0,9.0,29.0,2.0,0.0,1.0,3.0
Ecuador,1996,0.0007866193004062,0.0020268603871242,0.0209685964306458,28.0,7.0,18.0,1.0,0.0,0.0,1.0
Spain,1996,0.0201492712436363,0.0068492552826117,0.1648659804198429,380.0,21.0,156.0,23.0,21.0,22.0,66.0
Ethiopia,1996,0.0002699308239889,0.0102116303784812,0.000276750336472,19.0,2.0,10.0,2.0,0.0,1.0,3.0
Finland,1996,0.0041369966779721,0.0008785124099097,0.2652645025418028,105.0,15.0,74.0,1.0,2.0,1.0,4.0
Fiji,1996,6.179786846477798e-05,0.0001364418436851,0.0264576592635563,21.0,5.0,14.0,0.0,0.0,0.0,0.0
France,1996,0.0501692538960197,0.0102608985301089,0.2778434975173929,445.0,25.0,181.0,19.0,10.0,20.0,49.0
Gabon,1996,0.0001736807686883,0.0001962477180343,0.0557568045490573,9.0,3.0,6.0,0.0,0.0,0.0,0.0
Ghana,1996,0.0002125599170628,0.0030571948692649,0.0073593359259994,40.0,4.0,15.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1996,2.292767362596224e-06,0.0001003245062146,0.0048769054806289,8.0,1.0,5.0,0.0,0.0,0.0,0.0
Greece,1996,0.0044668390089446,0.0018203978258884,0.1383457313696536,180.0,18.0,94.0,4.0,4.0,0.0,8.0
Guatemala,1996,0.0004868849252502,0.0018160571572757,0.0122999620681684,28.0,11.0,20.0,0.0,0.0,0.0,0.0
Guyana,1996,1.7134039789434882e-05,0.0001290116646004,0.0142703581917563,9.0,2.0,6.0,0.0,0.0,0.0,0.0
Honduras,1996,0.0001586490770882,0.0010123667520788,0.0072591730584169,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Haiti,1996,8.623780004661035e-05,0.0013221255133254,0.0046305376496404,7.0,4.0,7.0,0.0,0.0,0.0,0.0
India,1996,0.0123243730800632,0.1682527096061351,0.0029795762087699,54.0,13.0,31.0,0.0,0.0,1.0,1.0
Ireland,1996,0.0023733643167133,0.0006231176291427,0.2159729957586188,99.0,13.0,70.0,3.0,0.0,1.0,4.0
Iraq,1996,0.0003224144806638,0.0036911275883766,0.0029155931172269,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Iceland,1996,0.0002280334334224,4.458038753086805e-05,0.2839549708882944,15.0,5.0,15.0,0.0,0.0,0.0,0.0
Israel,1996,0.003599602527282,0.000975964834095,0.2103249466113108,38.0,10.0,26.0,0.0,0.0,1.0,1.0
Italy,1996,0.0412536888068182,0.0097638318634136,0.2371947640273175,460.0,27.0,172.0,19.0,24.0,28.0,71.0
Jamaica,1996,0.0002270232783392,0.0004319580114611,0.0290065909364746,69.0,5.0,29.0,1.0,3.0,12.0,16.0
Japan,1996,0.1544943256606545,0.0215964592938393,0.4034821097553686,432.0,27.0,164.0,3.0,26.0,13.0,42.0
Kenya,1996,0.0003730053708724,0.0046946113752745,0.0044751823449143,54.0,5.0,27.0,1.0,4.0,3.0,8.0
Kuwait,1996,0.0009832500192693,0.0002955556689938,0.1898875534956622,27.0,9.0,16.0,0.0,0.0,0.0,0.0
Liberia,1996,0.0,0.0003817787556557,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0
Libya,1996,0.00087003612114,0.0008549525096058,0.0659086517675175,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Sri Lanka,1996,0.0004311184048424,0.0030734825953556,0.0081565410863993,11.0,3.0,9.0,0.0,0.0,0.0,0.0
Lesotho,1996,2.4687573249960805e-05,0.0003371473600304,0.0035733476812187,11.0,1.0,5.0,0.0,0.0,0.0,0.0
Luxembourg,1996,0.0006507071092799,6.953639827047565e-05,0.5213675984067201,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Morocco,1996,0.0013494373983136,0.0046025385017323,0.0153063986864044,38.0,7.0,28.0,0.0,0.0,2.0,2.0
Madagascar,1996,0.000149763074263,0.0024905292893283,0.0021900186906384,14.0,4.0,10.0,0.0,0.0,0.0,0.0
Mexico,1996,0.0135564099705885,0.0158766317637958,0.0476001857631409,111.0,19.0,57.0,0.0,0.0,1.0,1.0
Myanmar,1996,0.0001871592953877,0.0074100022061533,0.0008936236707369,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Mauritania,1996,6.19042604250527e-05,0.0004034012070944,0.0090464425963577,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Mauritius,1996,0.0001356301171887,0.0001931530552294,0.0400305789089074,32.0,6.0,22.0,0.0,0.0,0.0,0.0
Malaysia,1996,0.0031598964344662,0.003579281779115,0.0492118325058739,39.0,8.0,20.0,0.0,0.0,1.0,1.0
Niger,1996,7.049001239869508e-05,0.0017235429005597,0.0014930638093902,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Nigeria,1996,0.0058233316776677,0.019535144742262,0.0038331855498903,84.0,9.0,38.0,17.0,4.0,3.0,24.0
Nicaragua,1996,0.000130196933382,0.0008107422313121,0.0080622555251969,28.0,5.0,9.0,0.0,0.0,0.0,0.0
Netherlands,1996,0.0141593897431731,0.0026656720218783,0.298405212237069,286.0,19.0,93.0,38.0,9.0,26.0,73.0
Norway,1996,0.0051263667674879,0.0007508655982595,0.3844775789169634,116.0,16.0,65.0,2.0,3.0,18.0,23.0
Nepal,1996,0.0001368881880878,0.0039041835898557,0.0009805164383005,6.0,4.0,6.0,0.0,0.0,0.0,0.0
New Zealand,1996,0.0021960650503114,0.0006393457599177,0.1914348131868612,129.0,15.0,81.0,3.0,2.0,4.0,9.0
Oman,1996,0.0005410870487331,0.0003688355805091,0.0755161049217032,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Pakistan,1996,0.001982027935546,0.023794803742015,0.0046405166866126,24.0,5.0,9.0,0.0,0.0,0.0,0.0
Panama,1996,0.0002836218304673,0.0004758840527305,0.034157855410535,9.0,6.0,9.0,0.0,0.0,0.0,0.0
Peru,1996,0.0017288562649548,0.004259575875451,0.0217739387046231,33.0,8.0,22.0,0.0,0.0,0.0,0.0
Philippines,1996,0.0029651192010832,0.0123966672098393,0.0126282404666309,18.0,6.0,18.0,0.0,1.0,0.0,1.0
Papua New Guinea,1996,0.0001567750884757,0.0008250634837297,0.0156528636490862,17.0,3.0,11.0,0.0,0.0,0.0,0.0
Puerto Rico,1996,0.0014178241686882,0.0006380842971116,0.126118718668279,91.0,16.0,60.0,0.0,0.0,1.0,1.0
Portugal,1996,0.0038432107487014,0.0017268220168777,0.1244622738734415,131.0,18.0,79.0,1.0,0.0,2.0,3.0
Paraguay,1996,0.0003021643130016,0.0008034549435894,0.0236914503224697,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Rwanda,1996,3.837652850508345e-05,0.0011505883832464,0.0009806506927743,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Saudi Arabia,1996,0.0049739194224338,0.0023737942597587,0.08319418965329,34.0,5.0,13.0,0.0,0.0,0.0,0.0
Senegal,1996,0.0002008461501079,0.0015556046749192,0.0065016616121154,12.0,3.0,8.0,0.0,0.0,0.0,0.0
Singapore,1996,0.0030167404856272,0.0006288185136061,0.2713044206454337,35.0,6.0,27.0,0.0,0.0,0.0,0.0
Sierra Leone,1996,2.454938586031607e-05,0.0007195864730026,0.0018724209280436,19.0,3.0,10.0,0.0,0.0,0.0,0.0
Somalia,1996,5.123945110972536e-05,0.0012958343614212,0.0013211751664884,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Suriname,1996,2.2028384233309384e-05,7.376216986238012e-05,0.0233654008084603,11.0,3.0,11.0,0.0,0.0,0.0,0.0
Sweden,1996,0.0091566503039222,0.0015167876868227,0.3419799386336061,225.0,22.0,107.0,3.0,23.0,5.0,31.0
Seychelles,1996,1.1794439595118178e-05,1.1519757347164871e-05,0.0813771374300918,9.0,5.0,9.0,0.0,0.0,0.0,0.0
Chad,1996,4.543751035523225e-05,0.0012710403056749,0.0014794955837794,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Togo,1996,5.994042622608225e-05,0.0007846174997563,0.0030671900416988,7.0,1.0,4.0,0.0,0.0,0.0,0.0
Thailand,1996,0.0057387607441722,0.0102893325372113,0.0302542511576693,54.0,10.0,41.0,1.0,0.0,1.0,2.0
Trinidad and Tobago,1996,0.0001757371551202,0.0002218226956838,0.0466726827263256,16.0,6.0,14.0,0.0,0.0,2.0,2.0
Tunisia,1996,0.0006096563828369,0.0015946624487005,0.0224052293069982,52.0,9.0,24.0,0.0,0.0,1.0,1.0
Uganda,1996,0.0001846811194427,0.0036447959229379,0.0023654188836268,12.0,4.0,9.0,0.0,0.0,1.0,1.0
Uruguay,1996,0.0006387869525005,0.0005490638372456,0.0714006265111172,15.0,8.0,14.0,0.0,0.0,0.0,0.0
United States,1996,0.2533349959236182,0.0462653133538426,0.3089728943239178,827.0,30.0,261.0,157.0,46.0,52.0,255.0
South Africa,1996,0.0051174232735932,0.0077480223713546,0.0366094537420291,111.0,14.0,62.0,3.0,1.0,1.0,5.0
Zambia,1996,0.0001078811606481,0.001544791474139,0.0030183448372428,8.0,2.0,8.0,0.0,1.0,0.0,1.0
Zimbabwe,1996,0.0002634014788446,0.0019147816924215,0.0112911260349396,21.0,6.0,15.0,0.0,0.0,0.0,0.0
Argentina,2000,0.0083821679221333,0.006037843724082,0.0987122017495696,161.0,20.0,97.0,0.0,17.0,3.0,20.0
Australia,2000,0.0122800304427615,0.0030866022322066,0.2582518222632495,762.0,33.0,265.0,58.0,69.0,54.0,181.0
Austria,2000,0.0057822341917922,0.0012986342036774,0.2943968597145268,114.0,17.0,68.0,3.0,1.0,0.0,4.0
Burundi,2000,1.3256061310583351e-05,0.0010484876282505,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0
Belgium,2000,0.0069817446413293,0.0016621086164982,0.2756680052862678,94.0,16.0,64.0,0.0,3.0,4.0,7.0
Benin,2000,9.151534184093543e-05,0.0011704350818439,0.0046867490952064,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Burkina Faso,2000,7.522192701917303e-05,0.0019338271962123,0.0016463330753386,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Bangladesh,2000,0.0015639445726744,0.0218334117201303,0.0028834640063756,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Belize,2000,2.11842888100738e-05,3.752997089628534e-05,0.0554683347810628,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Bermuda,2000,9.034057066675209e-05,8.439963098883117e-06,0.6812994269164011,7.0,4.0,6.0,0.0,0.0,0.0,0.0
Brazil,2000,0.0193477196908588,0.0282395748106607,0.0435102440172002,228.0,23.0,94.0,0.0,8.0,34.0,42.0
Barbados,2000,7.791366013193822e-05,4.0980868395317193e-05,0.1420218217299635,28.0,6.0,21.0,0.0,0.0,1.0,1.0
Botswana,2000,0.0001585159657463,0.0002706705221496,0.0389944659706896,9.0,2.0,5.0,0.0,0.0,0.0,0.0
Central African Republic,2000,1.4623379662550514e-05,0.0006205695222638,0.0017107505608425,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Canada,2000,0.0219861405454488,0.0049783847604983,0.2908455946399767,410.0,28.0,173.0,4.0,4.0,23.0,31.0
Switzerland,2000,0.0082348357841798,0.0011643705319642,0.4666370617494164,138.0,19.0,82.0,1.0,11.0,2.0,14.0
Chile,2000,0.0023014903009792,0.0025145090237806,0.0600948607106739,58.0,14.0,28.0,0.0,0.0,17.0,17.0
Cameroon,2000,0.0002996526421525,0.0024185960146799,0.0070543424619205,39.0,4.0,14.0,18.0,0.0,0.0,18.0
Colombia,2000,0.0029375860026994,0.0063422883799938,0.0291079036287724,54.0,13.0,45.0,1.0,0.0,0.0,1.0
Costa Rica,2000,0.0004310065792329,0.0006374999201095,0.0440671655973939,9.0,5.0,9.0,0.0,0.0,2.0,2.0
Germany,2000,0.0580868563296735,0.013340413467979,0.2854792940522033,551.0,28.0,230.0,31.0,23.0,62.0,116.0
Denmark,2000,0.0048329638931657,0.0008650080951119,0.3686653002326816,112.0,16.0,55.0,18.0,3.0,4.0,25.0
Dominican Republic,2000,0.0007054717893681,0.0013915643546126,0.0324176976555251,13.0,5.0,13.0,0.0,0.0,0.0,0.0
Algeria,2000,0.0016059056177447,0.0050137900535326,0.0200306322950268,51.0,10.0,42.0,1.0,1.0,3.0,5.0
Ecuador,2000,0.0005056126752479,0.0020577602466313,0.0161115476869116,11.0,5.0,11.0,0.0,0.0,0.0,0.0
Spain,2000,0.0176539022387853,0.0065821390638136,0.1750077860156482,431.0,27.0,165.0,3.0,19.0,20.0,42.0
Ethiopia,2000,0.0002310011330492,0.0109385449908234,8.87903989976197e-05,27.0,2.0,11.0,4.0,1.0,3.0,8.0
Finland,2000,0.0037083010052914,0.0008384890578835,0.2909963365436646,88.0,16.0,64.0,3.0,1.0,1.0,5.0
Fiji,2000,3.711434016405549e-05,0.0001349207768661,0.0229133964254836,9.0,5.0,9.0,0.0,0.0,0.0,0.0
France,2000,0.0401866513893027,0.0098848344395945,0.2691156821045266,466.0,28.0,195.0,22.0,30.0,12.0,64.0
Gabon,2000,0.0001376080945404,0.0002054614775632,0.0523316233821477,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Ghana,2000,0.0001347242786296,0.0031853197446783,0.0051168697054642,28.0,2.0,13.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2000,1.8440227622540906e-05,0.0001125850440411,0.0251984098509043,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Greece,2000,0.0037021572433238,0.0017521068677806,0.1422984178126249,175.0,23.0,114.0,4.0,6.0,8.0,18.0
Guatemala,2000,0.0005572874525846,0.0018968329388527,0.0160051150026891,18.0,7.0,14.0,0.0,0.0,0.0,0.0
Guyana,2000,8.594535994596876e-06,0.0001225743731305,0.0166708287387809,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Honduras,2000,0.000199818245024,0.0010659464366614,0.0116442834530548,20.0,3.0,4.0,0.0,0.0,0.0,0.0
Haiti,2000,0.0001887987011071,0.0013459550251247,0.0078067989917271,5.0,3.0,5.0,0.0,0.0,0.0,0.0
India,2000,0.0138227054429689,0.1716868876087713,0.0040559901565581,70.0,13.0,38.0,0.0,0.0,1.0,1.0
Ireland,2000,0.0029474197154595,0.0006159861773067,0.3179157279094659,76.0,10.0,52.0,0.0,1.0,0.0,1.0
Iraq,2000,0.0014160944572509,0.003962188600493,0.0102029206174224,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Iceland,2000,0.0002541380309231,4.408739021277711e-05,0.3846721686244634,29.0,5.0,28.0,0.0,0.0,1.0,1.0
Israel,2000,0.004011265267318,0.0010190819697931,0.2667417575347615,58.0,9.0,43.0,0.0,0.0,1.0,1.0
Italy,2000,0.0339454162751144,0.009239486583948,0.240359005039597,453.0,29.0,174.0,22.0,14.0,29.0,65.0
Jamaica,2000,0.0002535296836768,0.0004216706572413,0.0401455411393213,65.0,4.0,28.0,0.0,20.0,3.0,23.0
Japan,2000,0.1467395692829264,0.0205835805165522,0.470315292236201,347.0,27.0,152.0,5.0,31.0,8.0,44.0
Kenya,2000,0.0003628261936758,0.004971432331564,0.004829717369085,59.0,6.0,24.0,2.0,3.0,2.0,7.0
Kuwait,2000,0.0011016547270442,0.0003156774376271,0.233309485448002,30.0,6.0,10.0,0.0,0.0,1.0,1.0
Liberia,2000,1.3359853496545791e-05,0.000473650125397,0.0013282849993816,10.0,1.0,7.0,0.0,0.0,0.0,0.0
Libya,2000,0.0011179655483842,0.0008593937328574,0.0884874277218828,3.0,3.0,3.0,0.0,0.0,0.0,0.0
Sri Lanka,2000,0.0004699126760885,0.0031294872287225,0.0109126021387054,24.0,4.0,16.0,0.0,1.0,0.0,1.0
Lesotho,2000,1.3752454297531644e-05,0.0003236626690296,0.0035982985802844,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Luxembourg,2000,0.0006146268864439,6.925748744812066e-05,0.5838603319514702,9.0,4.0,8.0,0.0,0.0,0.0,0.0
Morocco,2000,0.0012581644615807,0.0046112408478961,0.0150465920125791,55.0,9.0,28.0,0.0,1.0,4.0,5.0
Madagascar,2000,0.0001242797811447,0.0026788588286133,0.0019884602265941,13.0,4.0,10.0,0.0,0.0,0.0,0.0
Mexico,2000,0.021906035341333,0.0160042200607461,0.0899173742988167,98.0,19.0,67.0,1.0,2.0,3.0,6.0
Myanmar,2000,0.0002505760018501,0.0073486227694798,0.0005699021401672,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Mauritania,2000,4.010651109396205e-05,0.0004225819058049,0.0065954464826214,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2000,0.0001271408075679,0.0001910666714464,0.046853709615566,26.0,8.0,20.0,0.0,0.0,0.0,0.0
Malaysia,2000,0.0027578414409975,0.0037258579489697,0.0478529907059681,51.0,9.0,31.0,0.0,0.0,0.0,0.0
Niger,2000,5.375961334365748e-05,0.0018663289134711,0.0010815118208349,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Nigeria,2000,0.0020306833428671,0.0205088458004268,0.0054518342150027,96.0,8.0,36.0,6.0,2.0,0.0,8.0
Nicaragua,2000,0.0001384677315167,0.0008135654765107,0.0106126674526118,6.0,5.0,6.0,0.0,0.0,0.0,0.0
Netherlands,2000,0.0123237752094634,0.0025829748691106,0.3139568506534204,285.0,21.0,95.0,27.0,29.0,23.0,79.0
Norway,2000,0.0050519240252124,0.0007272823280099,0.4582123284596618,111.0,14.0,53.0,20.0,4.0,19.0,43.0
Nepal,2000,0.0001498297082858,0.0039820612844399,0.001455466760823,5.0,3.0,5.0,0.0,0.0,0.0,0.0
New Zealand,2000,0.0015418948070415,0.0006245105302993,0.1686474183580538,177.0,18.0,95.0,1.0,0.0,3.0,4.0
Oman,2000,0.0006450318586836,0.0003688141833442,0.1129522300341114,8.0,3.0,5.0,0.0,0.0,0.0,0.0
Pakistan,2000,0.0029260583969602,0.0251335147032922,0.0046408209758476,27.0,6.0,11.0,0.0,0.0,0.0,0.0
Panama,2000,0.0003410024553916,0.0004869986591202,0.0460011545683582,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Peru,2000,0.0015159453043907,0.0043150479007049,0.0220157043736955,22.0,7.0,12.0,0.0,0.0,0.0,0.0
Philippines,2000,0.0024589253100228,0.0129207180211149,0.0115666905162113,22.0,9.0,22.0,0.0,0.0,0.0,0.0
Papua New Guinea,2000,9.155516579462128e-05,0.0008970515869003,0.0102059409725388,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Puerto Rico,2000,0.0018100498737465,0.000616867564831,0.1954564514164322,38.0,10.0,31.0,0.0,0.0,0.0,0.0
Portugal,2000,0.0034908177391023,0.0016683807330587,0.1369130489388006,64.0,13.0,50.0,0.0,0.0,2.0,2.0
Paraguay,2000,0.0002491180096293,0.0008262620983051,0.0202246200602813,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Rwanda,2000,4.865212564414404e-05,0.001331475666826,0.0017167168204932,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Saudi Arabia,2000,0.0055853088983407,0.0026239054281462,0.1045245387885213,23.0,5.0,14.0,0.0,1.0,1.0,2.0
Senegal,2000,0.0001651575908617,0.0016161826626207,0.0060874319479215,32.0,6.0,15.0,0.0,0.0,0.0,0.0
Singapore,2000,0.0028253874689535,0.0006521298819108,0.283966952171323,23.0,4.0,20.0,0.0,0.0,0.0,0.0
Sierra Leone,2000,6.326025941073164e-06,0.0007163512401645,0.0009067940236667,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Somalia,2000,8.834911896153201e-05,0.0014328704486752,0.0033572838784645,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Suriname,2000,1.5535925830776992e-05,7.580468260441498e-05,0.0277155995217934,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Sweden,2000,0.0077530526041158,0.0014382902273094,0.3553142624813171,194.0,22.0,91.0,4.0,20.0,8.0,32.0
Seychelles,2000,6.867917280936695e-06,1.1617729461211124e-05,0.1109450933001087,9.0,5.0,9.0,0.0,0.0,0.0,0.0
Chad,2000,2.855700319789008e-05,0.0013798638581403,0.0009434184626277,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Togo,2000,4.9774898084645945e-05,0.0008326187670476,0.0022238947762758,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Thailand,2000,0.0037208248277638,0.0102238796010736,0.0227722290765865,68.0,11.0,51.0,1.0,0.0,2.0,3.0
Trinidad and Tobago,2000,0.0002284016275508,0.0002126349431036,0.0764253099355072,29.0,3.0,18.0,0.0,1.0,1.0,2.0
Tunisia,2000,0.0006218146499666,0.0015831854027453,0.0247753754105914,47.0,10.0,34.0,0.0,0.0,0.0,0.0
Uganda,2000,0.00017047613433,0.0038933936345776,0.0020438663964369,13.0,5.0,13.0,0.0,0.0,0.0,0.0
Uruguay,2000,0.0006616824290856,0.0005285179999525,0.0821001748523439,17.0,7.0,16.0,0.0,1.0,0.0,1.0
United States,2000,0.3027745823620339,0.0457900970219604,0.4356233009171181,748.0,30.0,261.0,128.0,61.0,51.0,240.0
South Africa,2000,0.0044699207280521,0.0076519197228373,0.0376699799926456,161.0,17.0,68.0,0.0,2.0,3.0,5.0
Zambia,2000,9.389725091560132e-05,0.0016241949961622,0.0030288357498331,8.0,3.0,8.0,0.0,0.0,0.0,0.0
Zimbabwe,2000,0.0001851476376695,0.0019283920001936,0.0075170501879897,26.0,5.0,19.0,0.0,0.0,0.0,0.0
Argentina,2004,0.003717981763647,0.0059769579883869,0.0334285978889458,175.0,22.0,85.0,28.0,0.0,21.0,49.0
Australia,2004,0.01391041562248,0.0030685477842035,0.2713647026086621,585.0,32.0,215.0,49.0,77.0,31.0,157.0
